"id";"spending_ids/id";"plan_line_ids/id";"name";"target_ids/id";"year"
"";"itb_plan_spending_2462";"";"";"";""
"";"itb_plan_spending_2463";"";"";"";""
"";"itb_plan_spending_2464";"";"";"";""
"";"itb_plan_spending_2465";"";"";"";""
"";"itb_plan_spending_2466";"";"";"";""
"";"itb_plan_spending_2467";"";"";"";""
"";"itb_plan_spending_2468";"";"";"";""
"";"itb_plan_spending_2469";"";"";"";""
"";"itb_plan_spending_2470";"";"";"";""
"";"itb_plan_spending_2471";"";"";"";""
"";"itb_plan_spending_2472";"";"";"";""
"";"itb_plan_spending_2473";"";"";"";""
"";"itb_plan_spending_2474";"";"";"";""
"";"itb_plan_spending_2475";"";"";"";""
"";"itb_plan_spending_2476";"";"";"";""
"";"itb_plan_spending_2477";"";"";"";""
"";"itb_plan_spending_2478";"";"";"";""
"";"itb_plan_spending_2479";"";"";"";""
"";"itb_plan_spending_2480";"";"";"";""
"";"itb_plan_spending_2481";"";"";"";""
"";"itb_plan_spending_2482";"";"";"";""
"";"itb_plan_spending_2483";"";"";"";""
"";"itb_plan_spending_2484";"";"";"";""
"";"itb_plan_spending_2485";"";"";"";""
"";"itb_plan_spending_2486";"";"";"";""
"";"itb_plan_spending_2487";"";"";"";""
"";"itb_plan_spending_2488";"";"";"";""
"";"itb_plan_spending_2489";"";"";"";""
"";"itb_plan_spending_2490";"";"";"";""
"";"itb_plan_spending_2491";"";"";"";""
"";"itb_plan_spending_2492";"";"";"";""
"";"itb_plan_spending_2493";"";"";"";""
"";"itb_plan_spending_2494";"";"";"";""
"";"itb_plan_spending_2495";"";"";"";""
"";"itb_plan_spending_2496";"";"";"";""
"";"itb_plan_spending_2497";"";"";"";""
"";"itb_plan_spending_2498";"";"";"";""
"";"itb_plan_spending_2499";"";"";"";""
"";"itb_plan_spending_2500";"";"";"";""
"";"itb_plan_spending_2501";"";"";"";""
"";"itb_plan_spending_2502";"";"";"";""
"";"itb_plan_spending_2503";"";"";"";""
"";"itb_plan_spending_2504";"";"";"";""
"";"itb_plan_spending_2505";"";"";"";""
"";"itb_plan_spending_2506";"";"";"";""
"";"itb_plan_spending_2507";"";"";"";""
"";"itb_plan_spending_2508";"";"";"";""
"";"itb_plan_spending_2509";"";"";"";""
"";"itb_plan_spending_2510";"";"";"";""
"";"itb_plan_spending_2511";"";"";"";""
"";"itb_plan_spending_2512";"";"";"";""
"";"itb_plan_spending_2513";"";"";"";""
"";"itb_plan_spending_2514";"";"";"";""
"";"itb_plan_spending_2515";"";"";"";""
"";"itb_plan_spending_2516";"";"";"";""
"";"itb_plan_spending_2517";"";"";"";""
"";"itb_plan_spending_2518";"";"";"";""
"";"itb_plan_spending_2519";"";"";"";""
"";"itb_plan_spending_2520";"";"";"";""
"";"itb_plan_spending_2521";"";"";"";""
"";"itb_plan_spending_2522";"";"";"";""
"";"itb_plan_spending_2523";"";"";"";""
"";"itb_plan_spending_2524";"";"";"";""
"";"itb_plan_spending_2525";"";"";"";""
"";"itb_plan_spending_2526";"";"";"";""
"";"itb_plan_spending_2527";"";"";"";""
"";"itb_plan_spending_2528";"";"";"";""
"";"itb_plan_spending_2529";"";"";"";""
"";"itb_plan_spending_2530";"";"";"";""
"";"itb_plan_spending_2531";"";"";"";""
"";"itb_plan_spending_2532";"";"";"";""
"";"itb_plan_spending_2533";"";"";"";""
"";"itb_plan_spending_2534";"";"";"";""
"";"itb_plan_spending_2535";"";"";"";""
"";"itb_plan_spending_2536";"";"";"";""
"";"itb_plan_spending_2537";"";"";"";""
"";"itb_plan_spending_2538";"";"";"";""
"";"itb_plan_spending_2539";"";"";"";""
"";"itb_plan_spending_2540";"";"";"";""
"";"itb_plan_spending_2541";"";"";"";""
"";"itb_plan_spending_2542";"";"";"";""
"";"itb_plan_spending_2543";"";"";"";""
"";"itb_plan_spending_2544";"";"";"";""
"";"itb_plan_spending_2545";"";"";"";""
"";"itb_plan_spending_2546";"";"";"";""
"";"itb_plan_spending_2547";"";"";"";""
"";"itb_plan_spending_2548";"";"";"";""
"";"itb_plan_spending_2549";"";"";"";""
"";"itb_plan_spending_2550";"";"";"";""
"";"itb_plan_spending_2551";"";"";"";""
"";"itb_plan_spending_2552";"";"";"";""
"";"itb_plan_spending_2553";"";"";"";""
"";"itb_plan_spending_2554";"";"";"";""
"";"itb_plan_spending_2555";"";"";"";""
"";"itb_plan_spending_2556";"";"";"";""
"";"itb_plan_spending_2557";"";"";"";""
"";"itb_plan_spending_2558";"";"";"";""
"";"itb_plan_spending_2559";"";"";"";""
"";"itb_plan_spending_2560";"";"";"";""
"";"itb_plan_spending_2561";"";"";"";""
"";"itb_plan_spending_2562";"";"";"";""
"";"itb_plan_spending_2563";"";"";"";""
"";"itb_plan_spending_2564";"";"";"";""
"";"itb_plan_spending_2565";"";"";"";""
"";"itb_plan_spending_2566";"";"";"";""
"";"itb_plan_spending_2567";"";"";"";""
"";"itb_plan_spending_2568";"";"";"";""
"";"itb_plan_spending_2569";"";"";"";""
"";"itb_plan_spending_2570";"";"";"";""
"";"itb_plan_spending_2571";"";"";"";""
"";"itb_plan_spending_2572";"";"";"";""
"";"itb_plan_spending_2573";"";"";"";""
"";"itb_plan_spending_2574";"";"";"";""
"";"itb_plan_spending_2575";"";"";"";""
"";"itb_plan_spending_2576";"";"";"";""
"";"itb_plan_spending_2577";"";"";"";""
"";"itb_plan_spending_2578";"";"";"";""
"";"itb_plan_spending_2579";"";"";"";""
"";"itb_plan_spending_2580";"";"";"";""
"";"itb_plan_spending_2581";"";"";"";""
"";"itb_plan_spending_2582";"";"";"";""
"";"itb_plan_spending_2583";"";"";"";""
"";"itb_plan_spending_2584";"";"";"";""
"";"itb_plan_spending_2585";"";"";"";""
"";"itb_plan_spending_2586";"";"";"";""
"";"itb_plan_spending_2587";"";"";"";""
"";"itb_plan_spending_2588";"";"";"";""
"";"itb_plan_spending_2589";"";"";"";""
"";"itb_plan_spending_2590";"";"";"";""
"";"itb_plan_spending_2591";"";"";"";""
"";"itb_plan_spending_2592";"";"";"";""
"";"itb_plan_spending_2593";"";"";"";""
"";"itb_plan_spending_2594";"";"";"";""
"";"itb_plan_spending_2595";"";"";"";""
"";"itb_plan_spending_2596";"";"";"";""
"";"itb_plan_spending_2597";"";"";"";""
"";"itb_plan_spending_2598";"";"";"";""
"";"itb_plan_spending_2599";"";"";"";""
"";"itb_plan_spending_2600";"";"";"";""
"";"itb_plan_spending_2601";"";"";"";""
"";"itb_plan_spending_2602";"";"";"";""
"";"itb_plan_spending_2603";"";"";"";""
"";"itb_plan_spending_2604";"";"";"";""
"";"itb_plan_spending_2605";"";"";"";""
"";"itb_plan_spending_2606";"";"";"";""
"";"itb_plan_spending_2607";"";"";"";""
"";"itb_plan_spending_2608";"";"";"";""
"";"itb_plan_spending_2609";"";"";"";""
"";"itb_plan_spending_2610";"";"";"";""
"";"itb_plan_spending_2611";"";"";"";""
"";"itb_plan_spending_2612";"";"";"";""
"";"itb_plan_spending_2613";"";"";"";""
"";"itb_plan_spending_2614";"";"";"";""
"";"itb_plan_spending_2615";"";"";"";""
"";"itb_plan_spending_2616";"";"";"";""
"";"itb_plan_spending_2617";"";"";"";""
"";"itb_plan_spending_2618";"";"";"";""
"";"itb_plan_spending_2619";"";"";"";""
"";"itb_plan_spending_2620";"";"";"";""
"";"itb_plan_spending_2621";"";"";"";""
"";"itb_plan_spending_2622";"";"";"";""
"";"itb_plan_spending_2623";"";"";"";""
"";"itb_plan_spending_2624";"";"";"";""
"";"itb_plan_spending_2625";"";"";"";""
"";"itb_plan_spending_2626";"";"";"";""
"";"itb_plan_spending_2627";"";"";"";""
"";"itb_plan_spending_2628";"";"";"";""
"";"itb_plan_spending_2629";"";"";"";""
"";"itb_plan_spending_2630";"";"";"";""
"";"itb_plan_spending_2631";"";"";"";""
"";"itb_plan_spending_2632";"";"";"";""
"";"itb_plan_spending_2633";"";"";"";""
"";"itb_plan_spending_2634";"";"";"";""
"";"itb_plan_spending_2635";"";"";"";""
"";"itb_plan_spending_2636";"";"";"";""
"";"itb_plan_spending_2637";"";"";"";""
"";"itb_plan_spending_2638";"";"";"";""
"";"itb_plan_spending_2639";"";"";"";""
"";"itb_plan_spending_2640";"";"";"";""
"";"itb_plan_spending_2641";"";"";"";""
"";"itb_plan_spending_2642";"";"";"";""
"";"itb_plan_spending_2643";"";"";"";""
"";"itb_plan_spending_2644";"";"";"";""
"";"itb_plan_spending_2645";"";"";"";""
"";"itb_plan_spending_2646";"";"";"";""
"";"itb_plan_spending_2647";"";"";"";""
"";"itb_plan_spending_2648";"";"";"";""
"";"itb_plan_spending_2649";"";"";"";""
"";"itb_plan_spending_2650";"";"";"";""
"";"itb_plan_spending_2651";"";"";"";""
"";"itb_plan_spending_2652";"";"";"";""
"";"itb_plan_spending_2653";"";"";"";""
"";"itb_plan_spending_2654";"";"";"";""
"";"itb_plan_spending_2655";"";"";"";""
"";"itb_plan_spending_2656";"";"";"";""
"";"itb_plan_spending_2657";"";"";"";""
"";"itb_plan_spending_2658";"";"";"";""
"";"itb_plan_spending_2659";"";"";"";""
"";"itb_plan_spending_2660";"";"";"";""
"";"itb_plan_spending_2661";"";"";"";""
"";"itb_plan_spending_2662";"";"";"";""
"";"itb_plan_spending_2663";"";"";"";""
"";"itb_plan_spending_2664";"";"";"";""
"";"itb_plan_spending_2665";"";"";"";""
"";"itb_plan_spending_2666";"";"";"";""
"";"itb_plan_spending_2667";"";"";"";""
"";"itb_plan_spending_2668";"";"";"";""
"";"itb_plan_spending_2669";"";"";"";""
"";"itb_plan_spending_2670";"";"";"";""
"";"itb_plan_spending_2671";"";"";"";""
"";"itb_plan_spending_2672";"";"";"";""
"";"itb_plan_spending_2673";"";"";"";""
"";"itb_plan_spending_2674";"";"";"";""
"";"itb_plan_spending_2675";"";"";"";""
"";"itb_plan_spending_2676";"";"";"";""
"";"itb_plan_spending_2677";"";"";"";""
"";"itb_plan_spending_2678";"";"";"";""
"";"itb_plan_spending_2679";"";"";"";""
"";"itb_plan_spending_2680";"";"";"";""
"";"itb_plan_spending_2681";"";"";"";""
"";"itb_plan_spending_2682";"";"";"";""
"";"itb_plan_spending_2683";"";"";"";""
"";"itb_plan_spending_2684";"";"";"";""
"";"itb_plan_spending_2685";"";"";"";""
"";"itb_plan_spending_2686";"";"";"";""
"";"itb_plan_spending_2687";"";"";"";""
"";"itb_plan_spending_2688";"";"";"";""
"";"itb_plan_spending_2689";"";"";"";""
"";"itb_plan_spending_2690";"";"";"";""
"";"itb_plan_spending_2691";"";"";"";""
"";"itb_plan_spending_2692";"";"";"";""
"";"itb_plan_spending_2693";"";"";"";""
"";"itb_plan_spending_2694";"";"";"";""
"";"itb_plan_spending_2695";"";"";"";""
"";"itb_plan_spending_2696";"";"";"";""
"";"itb_plan_spending_2697";"";"";"";""
"";"itb_plan_spending_2698";"";"";"";""
"";"itb_plan_spending_2699";"";"";"";""
"";"itb_plan_spending_2700";"";"";"";""
"";"itb_plan_spending_2701";"";"";"";""
"";"itb_plan_spending_2702";"";"";"";""
"";"itb_plan_spending_2703";"";"";"";""
"";"itb_plan_spending_2704";"";"";"";""
"";"itb_plan_spending_2705";"";"";"";""
"";"itb_plan_spending_2706";"";"";"";""
"";"itb_plan_spending_2707";"";"";"";""
"";"itb_plan_spending_2708";"";"";"";""
"";"itb_plan_spending_2709";"";"";"";""
"";"itb_plan_spending_2710";"";"";"";""
"";"itb_plan_spending_2711";"";"";"";""
"";"itb_plan_spending_2712";"";"";"";""
"";"itb_plan_spending_2713";"";"";"";""
"";"itb_plan_spending_2714";"";"";"";""
"";"itb_plan_spending_2715";"";"";"";""
"";"itb_plan_spending_2716";"";"";"";""
"";"itb_plan_spending_2717";"";"";"";""
"";"itb_plan_spending_2718";"";"";"";""
"";"itb_plan_spending_2719";"";"";"";""
"";"itb_plan_spending_2720";"";"";"";""
"";"itb_plan_spending_2721";"";"";"";""
"";"itb_plan_spending_2722";"";"";"";""
"";"itb_plan_spending_2723";"";"";"";""
"";"itb_plan_spending_2724";"";"";"";""
"";"itb_plan_spending_2725";"";"";"";""
"";"itb_plan_spending_2726";"";"";"";""
"";"itb_plan_spending_2727";"";"";"";""
"";"itb_plan_spending_2728";"";"";"";""
"";"itb_plan_spending_2729";"";"";"";""
"";"itb_plan_spending_2730";"";"";"";""
"";"itb_plan_spending_2731";"";"";"";""
"";"itb_plan_spending_2732";"";"";"";""
"";"itb_plan_spending_2733";"";"";"";""
"";"itb_plan_spending_2734";"";"";"";""
"";"itb_plan_spending_2735";"";"";"";""
"";"itb_plan_spending_2736";"";"";"";""
"";"itb_plan_spending_2737";"";"";"";""
"";"itb_plan_spending_2738";"";"";"";""
"";"itb_plan_spending_2739";"";"";"";""
"";"itb_plan_spending_2740";"";"";"";""
"";"itb_plan_spending_2741";"";"";"";""
"";"itb_plan_spending_2742";"";"";"";""
"";"itb_plan_spending_2743";"";"";"";""
"";"itb_plan_spending_2744";"";"";"";""
"";"itb_plan_spending_2745";"";"";"";""
"";"itb_plan_spending_2746";"";"";"";""
"";"itb_plan_spending_2747";"";"";"";""
"";"itb_plan_spending_2748";"";"";"";""
"";"itb_plan_spending_2749";"";"";"";""
"";"itb_plan_spending_2750";"";"";"";""
"";"itb_plan_spending_2751";"";"";"";""
"";"itb_plan_spending_2752";"";"";"";""
"";"itb_plan_spending_2753";"";"";"";""
"";"itb_plan_spending_2754";"";"";"";""
"";"itb_plan_spending_2755";"";"";"";""
"";"itb_plan_spending_2756";"";"";"";""
"";"itb_plan_spending_2757";"";"";"";""
"";"itb_plan_spending_2758";"";"";"";""
"";"itb_plan_spending_2759";"";"";"";""
"";"itb_plan_spending_2760";"";"";"";""
"";"itb_plan_spending_2761";"";"";"";""
"";"itb_plan_spending_2762";"";"";"";""
"";"itb_plan_spending_2763";"";"";"";""
"";"itb_plan_spending_2764";"";"";"";""
"";"itb_plan_spending_2765";"";"";"";""
"";"itb_plan_spending_2766";"";"";"";""
"";"itb_plan_spending_2767";"";"";"";""
"";"itb_plan_spending_2768";"";"";"";""
"";"itb_plan_spending_2769";"";"";"";""
"";"itb_plan_spending_2770";"";"";"";""
"";"itb_plan_spending_2771";"";"";"";""
"";"itb_plan_spending_2772";"";"";"";""
"";"itb_plan_spending_2773";"";"";"";""
"";"itb_plan_spending_2774";"";"";"";""
"";"itb_plan_spending_2775";"";"";"";""
"";"itb_plan_spending_2776";"";"";"";""
"";"itb_plan_spending_2777";"";"";"";""
"";"itb_plan_spending_2778";"";"";"";""
"";"itb_plan_spending_2779";"";"";"";""
"";"itb_plan_spending_2780";"";"";"";""
"";"itb_plan_spending_2781";"";"";"";""
"";"itb_plan_spending_2782";"";"";"";""
"";"itb_plan_spending_2783";"";"";"";""
"";"itb_plan_spending_2784";"";"";"";""
"";"itb_plan_spending_2785";"";"";"";""
"";"itb_plan_spending_2786";"";"";"";""
"";"itb_plan_spending_2787";"";"";"";""
"";"itb_plan_spending_2788";"";"";"";""
"";"itb_plan_spending_2789";"";"";"";""
"";"itb_plan_spending_2790";"";"";"";""
"";"itb_plan_spending_2791";"";"";"";""
"";"itb_plan_spending_2792";"";"";"";""
"";"itb_plan_spending_2793";"";"";"";""
"";"itb_plan_spending_2794";"";"";"";""
"";"itb_plan_spending_2795";"";"";"";""
"";"itb_plan_spending_2796";"";"";"";""
"";"itb_plan_spending_2797";"";"";"";""
"";"itb_plan_spending_2798";"";"";"";""
"";"itb_plan_spending_2799";"";"";"";""
"";"itb_plan_spending_2800";"";"";"";""
"";"itb_plan_spending_2801";"";"";"";""
"";"itb_plan_spending_2802";"";"";"";""
"";"itb_plan_spending_2803";"";"";"";""
"";"itb_plan_spending_2804";"";"";"";""
"";"itb_plan_spending_2805";"";"";"";""
"";"itb_plan_spending_2806";"";"";"";""
"";"itb_plan_spending_2807";"";"";"";""
"";"itb_plan_spending_2808";"";"";"";""
"";"itb_plan_spending_2809";"";"";"";""
"";"itb_plan_spending_2810";"";"";"";""
"";"itb_plan_spending_2811";"";"";"";""
"";"itb_plan_spending_2812";"";"";"";""
"";"itb_plan_spending_2813";"";"";"";""
"";"itb_plan_spending_2814";"";"";"";""
"";"itb_plan_spending_2815";"";"";"";""
"";"itb_plan_spending_2816";"";"";"";""
"";"itb_plan_spending_2817";"";"";"";""
"";"itb_plan_spending_2818";"";"";"";""
"";"itb_plan_spending_2819";"";"";"";""
"";"itb_plan_spending_2820";"";"";"";""
"";"itb_plan_spending_2821";"";"";"";""
"";"itb_plan_spending_2822";"";"";"";""
"";"itb_plan_spending_2823";"";"";"";""
"";"itb_plan_spending_2824";"";"";"";""
"";"itb_plan_spending_2825";"";"";"";""
"";"itb_plan_spending_2826";"";"";"";""
"";"itb_plan_spending_2827";"";"";"";""
"";"itb_plan_spending_2828";"";"";"";""
"";"itb_plan_spending_2829";"";"";"";""
"";"itb_plan_spending_2830";"";"";"";""
"";"itb_plan_spending_2831";"";"";"";""
"";"itb_plan_spending_2832";"";"";"";""
"";"itb_plan_spending_2833";"";"";"";""
"";"itb_plan_spending_2834";"";"";"";""
"";"itb_plan_spending_2835";"";"";"";""
"";"itb_plan_spending_2836";"";"";"";""
"";"itb_plan_spending_2837";"";"";"";""
"";"itb_plan_spending_2838";"";"";"";""
"";"itb_plan_spending_2839";"";"";"";""
"";"itb_plan_spending_2840";"";"";"";""
"";"itb_plan_spending_2841";"";"";"";""
"";"itb_plan_spending_2842";"";"";"";""
"";"itb_plan_spending_2843";"";"";"";""
"";"itb_plan_spending_2844";"";"";"";""
"";"itb_plan_spending_2845";"";"";"";""
"";"itb_plan_spending_2846";"";"";"";""
"";"itb_plan_spending_2847";"";"";"";""
"";"itb_plan_spending_2848";"";"";"";""
"";"itb_plan_spending_2849";"";"";"";""
"";"itb_plan_spending_2850";"";"";"";""
"";"itb_plan_spending_2851";"";"";"";""
"";"itb_plan_spending_2852";"";"";"";""
"";"itb_plan_spending_2853";"";"";"";""
"";"itb_plan_spending_2854";"";"";"";""
"";"itb_plan_spending_2855";"";"";"";""
"";"itb_plan_spending_2856";"";"";"";""
"";"itb_plan_spending_2857";"";"";"";""
"";"itb_plan_spending_2858";"";"";"";""
"";"itb_plan_spending_2859";"";"";"";""
"";"itb_plan_spending_2860";"";"";"";""
"";"itb_plan_spending_2861";"";"";"";""
"";"itb_plan_spending_2862";"";"";"";""
"";"itb_plan_spending_2863";"";"";"";""
"";"itb_plan_spending_2864";"";"";"";""
"";"itb_plan_spending_2865";"";"";"";""
"";"itb_plan_spending_2866";"";"";"";""
"";"itb_plan_spending_2867";"";"";"";""
"";"itb_plan_spending_2868";"";"";"";""
"";"itb_plan_spending_2869";"";"";"";""
"";"itb_plan_spending_2870";"";"";"";""
"";"itb_plan_spending_2871";"";"";"";""
"";"itb_plan_spending_2872";"";"";"";""
"";"itb_plan_spending_2873";"";"";"";""
"";"itb_plan_spending_2874";"";"";"";""
"";"itb_plan_spending_2875";"";"";"";""
"";"itb_plan_spending_2876";"";"";"";""
"";"itb_plan_spending_2877";"";"";"";""
"";"itb_plan_spending_2878";"";"";"";""
"";"itb_plan_spending_2879";"";"";"";""
"";"itb_plan_spending_2880";"";"";"";""
"";"itb_plan_spending_2881";"";"";"";""
"";"itb_plan_spending_2882";"";"";"";""
"";"itb_plan_spending_2883";"";"";"";""
"";"itb_plan_spending_2884";"";"";"";""
"";"itb_plan_spending_2885";"";"";"";""
"";"itb_plan_spending_2886";"";"";"";""
"";"itb_plan_spending_2887";"";"";"";""
"";"itb_plan_spending_2888";"";"";"";""
"";"itb_plan_spending_2889";"";"";"";""
"";"itb_plan_spending_2890";"";"";"";""
"";"itb_plan_spending_2891";"";"";"";""
"";"itb_plan_spending_2892";"";"";"";""
"";"itb_plan_spending_2893";"";"";"";""
"";"itb_plan_spending_2894";"";"";"";""
"";"itb_plan_spending_2895";"";"";"";""
"";"itb_plan_spending_2896";"";"";"";""
"";"itb_plan_spending_2897";"";"";"";""
"";"itb_plan_spending_2898";"";"";"";""
"";"itb_plan_spending_2899";"";"";"";""
"";"itb_plan_spending_2900";"";"";"";""
"";"itb_plan_spending_2901";"";"";"";""
"";"itb_plan_spending_2902";"";"";"";""
"";"itb_plan_spending_2903";"";"";"";""
"";"itb_plan_spending_2904";"";"";"";""
"";"itb_plan_spending_2905";"";"";"";""
"";"itb_plan_spending_2906";"";"";"";""
"";"itb_plan_spending_2907";"";"";"";""
"";"itb_plan_spending_2908";"";"";"";""
"";"itb_plan_spending_2909";"";"";"";""
"";"itb_plan_spending_2910";"";"";"";""
"";"itb_plan_spending_2911";"";"";"";""
"";"itb_plan_spending_2912";"";"";"";""
"";"itb_plan_spending_2913";"";"";"";""
"";"itb_plan_spending_2914";"";"";"";""
"";"itb_plan_spending_2915";"";"";"";""
"";"itb_plan_spending_2916";"";"";"";""
"";"itb_plan_spending_2917";"";"";"";""
"";"itb_plan_spending_2918";"";"";"";""
"";"itb_plan_spending_2919";"";"";"";""
"";"itb_plan_spending_2920";"";"";"";""
"";"itb_plan_spending_2921";"";"";"";""
"";"itb_plan_spending_2922";"";"";"";""
"";"itb_plan_spending_2923";"";"";"";""
"";"itb_plan_spending_2924";"";"";"";""
"";"itb_plan_spending_2925";"";"";"";""
"";"itb_plan_spending_2926";"";"";"";""
"";"itb_plan_spending_2927";"";"";"";""
"";"itb_plan_spending_2928";"";"";"";""
"";"itb_plan_spending_2929";"";"";"";""
"";"itb_plan_spending_2930";"";"";"";""
"";"itb_plan_spending_2931";"";"";"";""
"";"itb_plan_spending_2932";"";"";"";""
"";"itb_plan_spending_2933";"";"";"";""
"";"itb_plan_spending_2934";"";"";"";""
"";"itb_plan_spending_2935";"";"";"";""
"";"itb_plan_spending_2936";"";"";"";""
"";"itb_plan_spending_2937";"";"";"";""
"";"itb_plan_spending_2938";"";"";"";""
"";"itb_plan_spending_2939";"";"";"";""
"";"itb_plan_spending_2940";"";"";"";""
"";"itb_plan_spending_2941";"";"";"";""
"";"itb_plan_spending_2942";"";"";"";""
"";"itb_plan_spending_2943";"";"";"";""
"";"itb_plan_spending_2944";"";"";"";""
"";"itb_plan_spending_2945";"";"";"";""
"";"itb_plan_spending_2946";"";"";"";""
"";"itb_plan_spending_2947";"";"";"";""
"";"itb_plan_spending_2948";"";"";"";""
"";"itb_plan_spending_2949";"";"";"";""
"";"itb_plan_spending_2950";"";"";"";""
"";"itb_plan_spending_2951";"";"";"";""
"";"itb_plan_spending_2952";"";"";"";""
"";"itb_plan_spending_2953";"";"";"";""
"";"itb_plan_spending_2954";"";"";"";""
"";"itb_plan_spending_2955";"";"";"";""
"";"itb_plan_spending_2956";"";"";"";""
"";"itb_plan_spending_2957";"";"";"";""
"";"itb_plan_spending_2958";"";"";"";""
"";"itb_plan_spending_2959";"";"";"";""
"";"itb_plan_spending_2960";"";"";"";""
"";"itb_plan_spending_2961";"";"";"";""
"";"itb_plan_spending_2962";"";"";"";""
"";"itb_plan_spending_2963";"";"";"";""
"";"itb_plan_spending_2964";"";"";"";""
"";"itb_plan_spending_2965";"";"";"";""
"";"itb_plan_spending_2966";"";"";"";""
"";"itb_plan_spending_2967";"";"";"";""
"";"itb_plan_spending_2968";"";"";"";""
"";"itb_plan_spending_2969";"";"";"";""
"";"itb_plan_spending_2970";"";"";"";""
"";"itb_plan_spending_2971";"";"";"";""
"";"itb_plan_spending_2972";"";"";"";""
"";"itb_plan_spending_2973";"";"";"";""
"";"itb_plan_spending_2974";"";"";"";""
"";"itb_plan_spending_2975";"";"";"";""
"";"itb_plan_spending_2976";"";"";"";""
"";"itb_plan_spending_2977";"";"";"";""
"";"itb_plan_spending_2978";"";"";"";""
"";"itb_plan_spending_2979";"";"";"";""
"";"itb_plan_spending_2980";"";"";"";""
"";"itb_plan_spending_2981";"";"";"";""
"";"itb_plan_spending_2982";"";"";"";""
"";"itb_plan_spending_2983";"";"";"";""
"";"itb_plan_spending_2984";"";"";"";""
"";"itb_plan_spending_2985";"";"";"";""
"";"itb_plan_spending_2986";"";"";"";""
"";"itb_plan_spending_2987";"";"";"";""
"";"itb_plan_spending_2988";"";"";"";""
"";"itb_plan_spending_2989";"";"";"";""
"";"itb_plan_spending_2990";"";"";"";""
"";"itb_plan_spending_2991";"";"";"";""
"";"itb_plan_spending_2992";"";"";"";""
"";"itb_plan_spending_2993";"";"";"";""
"";"itb_plan_spending_2994";"";"";"";""
"";"itb_plan_spending_2995";"";"";"";""
"";"itb_plan_spending_2996";"";"";"";""
"";"itb_plan_spending_2997";"";"";"";""
"";"itb_plan_spending_2998";"";"";"";""
"";"itb_plan_spending_2999";"";"";"";""
"";"itb_plan_spending_3000";"";"";"";""
"";"itb_plan_spending_3001";"";"";"";""
"";"itb_plan_spending_3002";"";"";"";""
"";"itb_plan_spending_3003";"";"";"";""
"";"itb_plan_spending_3004";"";"";"";""
"";"itb_plan_spending_3005";"";"";"";""
"";"itb_plan_spending_3006";"";"";"";""
"";"itb_plan_spending_3007";"";"";"";""
"";"itb_plan_spending_3008";"";"";"";""
"";"itb_plan_spending_3009";"";"";"";""
"";"itb_plan_spending_3010";"";"";"";""
"";"itb_plan_spending_3011";"";"";"";""
"";"itb_plan_spending_3012";"";"";"";""
"";"itb_plan_spending_3013";"";"";"";""
"";"itb_plan_spending_3014";"";"";"";""
"";"itb_plan_spending_3015";"";"";"";""
"";"itb_plan_spending_3016";"";"";"";""
"";"itb_plan_spending_3017";"";"";"";""
"";"itb_plan_spending_3018";"";"";"";""
"";"itb_plan_spending_3019";"";"";"";""
"";"itb_plan_spending_3020";"";"";"";""
"";"itb_plan_spending_3021";"";"";"";""
"";"itb_plan_spending_3022";"";"";"";""
"";"itb_plan_spending_3023";"";"";"";""
"";"itb_plan_spending_3024";"";"";"";""
"";"itb_plan_spending_3025";"";"";"";""
"";"itb_plan_spending_3026";"";"";"";""
"";"itb_plan_spending_3027";"";"";"";""
"";"itb_plan_spending_3028";"";"";"";""
"";"itb_plan_spending_3029";"";"";"";""
"";"itb_plan_spending_3030";"";"";"";""
"";"itb_plan_spending_3031";"";"";"";""
"";"itb_plan_spending_3032";"";"";"";""
"";"itb_plan_spending_3033";"";"";"";""
"";"itb_plan_spending_3034";"";"";"";""
"";"itb_plan_spending_3035";"";"";"";""
"";"itb_plan_spending_3036";"";"";"";""
"";"itb_plan_spending_3037";"";"";"";""
"";"itb_plan_spending_3038";"";"";"";""
"";"itb_plan_spending_3039";"";"";"";""
"";"itb_plan_spending_3040";"";"";"";""
"";"itb_plan_spending_3041";"";"";"";""
"";"itb_plan_spending_3042";"";"";"";""
"";"itb_plan_spending_3043";"";"";"";""
"";"itb_plan_spending_3044";"";"";"";""
"";"itb_plan_spending_3045";"";"";"";""
"";"itb_plan_spending_3046";"";"";"";""
"";"itb_plan_spending_3047";"";"";"";""
"";"itb_plan_spending_3048";"";"";"";""
"";"itb_plan_spending_3049";"";"";"";""
"";"itb_plan_spending_3050";"";"";"";""
"";"itb_plan_spending_3051";"";"";"";""
"";"itb_plan_spending_3052";"";"";"";""
"";"itb_plan_spending_3053";"";"";"";""
"";"itb_plan_spending_3054";"";"";"";""
"";"itb_plan_spending_3055";"";"";"";""
"";"itb_plan_spending_3056";"";"";"";""
"";"itb_plan_spending_3057";"";"";"";""
"";"itb_plan_spending_3058";"";"";"";""
"";"itb_plan_spending_3059";"";"";"";""
"";"itb_plan_spending_3060";"";"";"";""
"";"itb_plan_spending_3061";"";"";"";""
"";"itb_plan_spending_3062";"";"";"";""
"";"itb_plan_spending_3063";"";"";"";""
"";"itb_plan_spending_3064";"";"";"";""
"";"itb_plan_spending_3065";"";"";"";""
"";"itb_plan_spending_3066";"";"";"";""
"";"itb_plan_spending_3067";"";"";"";""
"";"itb_plan_spending_3068";"";"";"";""
